_link,_link_main,dataApertura,dataFineRaccolta,dataFineValidita,dataGazzetta,dataInizioRaccolta,dataInizioValidita,dataIns,dataUltimoAgg,descrizione,descrizioneBreve,estremi,id,titoloLeggeCostituzionale,titolo,supportata,sostenitori,sito,logo,quesito,quorum,idDecCatIniziativa_dataFineValidita,idDecCatIniziativa_dataInizioValidita,idDecCatIniziativa_descrizione,idDecCatIniziativa_id,idDecCatIniziativa_nome,idDecStatoIniziativa_dataFineValidita,idDecStatoIniziativa_dataInizioValidita,idDecStatoIniziativa_descrizione,idDecStatoIniziativa_id,idDecStatoIniziativa_nome,idDecStatoLogo_dataFineValidita,idDecStatoLogo_dataInizioValidita,idDecStatoLogo_descrizione,idDecStatoLogo_id,idDecStatoLogo_nome,idDecTipoIniziativa_dataFineValidita,idDecTipoIniziativa_dataInizioValidita,idDecTipoIniziativa_descrizione,idDecTipoIniziativa_id,idDecTipoIniziativa_nome,dataChiusura
0.content.36,0,2024-07-26,2024-10-22,9999-12-31,2024-06-26,2024-07-26,2024-07-26,2024-07-26T17:20:49,2024-10-22,"Per progredire la ricerca scientifica non necessità più di cavie da laboratorio vive. L’uso di animali vivi, senzienti e coscienti è una scelta deliberata delle case farmaceutiche che preferiscono torturare milioni di esseri viventi invece di investire sulle sicure modalità alternative oggi a disposizione. Ciò che subiscono gli animali nei laboratori non è descrivibile, dal più piccolo topolino, insetto, pesce al più grande mammifero, le atrocità subite non sono perdonabili né giustificabili. Solo per citare alcune pratiche tutte svolte senza anestesia: vivisezione, asportazione di alcune parti e organi, iniezioni di sostanze acide, tossiche, irritanti in varie parti e organi, inalazioni di gas tossici, ustioni chimiche-termiche-radiazioni, annegamento, esposizione a radiazioni-suoni-ultrasuoni-onde elettromagnetiche-eletttricità, sfondamento dei timpani, accecamento e molto altro.","Rendere illegale la sperimentazione animale in Italia
Condividi questa iniziativa è importante.

Per essere aggiornato manda una mail a rispettopertuttiglianimali@gmail.com o un messaggio al 3801531588 per essere inserito nei nostri canali.


La strada è lunga ma insieme possiamo farcela. Non abbandonarci. Se vuoi fai una donazione a RISPETTO PER TUTTI GLI ANIMALI - IT24K0200801054000104481846",400008,500033,ART. 19 TER DISPOSIZIONI DI COORDINAMENTO E TRANSITORIE CODICE PENALE (LEGGI SPECIALI IN MATERIA DI ANIMALI),SPERIMENTAZIONE ANIMALE,false,39240,www.rispettoanimali.it,,,500000,1999-12-31,2021-08-01,AMBIENTE,14,AMBIENTE,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2024-10-22
0.content.37,0,2024-07-26,2024-10-26,9999-12-31,2024-06-26,2024-07-26,2024-07-26,2024-07-26T14:34:38,2024-10-28,"Metodi di allevamento crudeli come: la limitazione forzata dello spazio vitale a volte estrema come nel caso dei polli, delle gabbie per le scrofe o delle vasche per i pesci di allevamento. Ambiente di allevamento malsano, maleodorante e mortifero senza accesso ad aria e luce che causa il diffondersi di patologie dolorose. La mutilazione di parti considerate scomode come ali, becchi e testicoli senza anestesia; la soppressione selettiva per genere di milioni di esemplari come nei pulcini. L’utilizzo massivo di farmaci per arginare il dilagare di patologie fra gli animali. L’utilizzo di ormoni e privazione del sonno per accelerare la crescita. La fecondazione forzata continua e la separazione immediata del neonato dalla madre come nella produzione di latte.
Enormi problematiche ambientali: le deiezioni degli allevamenti sono un rifiuto pericoloso altamente inquinante che minaccia la salubrità di terreni, falde acquifere, fiumi, laghi, mari e aria. Per alimentare l’enorme numero di capi allevati è necessario sacrificare ingenti quantità di acqua e di terreno alla coltivazione intensiva e monocolturale che utilizza OGM, pesticidi e acqua. Questo causa la distruzione degli habitat per la fauna e la flora selvatica e la conseguente scomparsa delle specie.
Rischi per la salute del consumatore: gli allevamenti intensivi sono estremamente pericolosi dal punto di vista sanitario sia per l’uomo che per gli altri animali. Sono ricorrenti le epidemie che si sviluppano da questi ambientI.","Rendere illegali gli allevamenti intensivi in Italia
Un traguardo fondamentale per il benessere animale e ambientale del nostro territorio, nonché per la nostra stessa salute! L’applicazione di dinamiche industriali all’allevamento ha creato enormi problemi.
Condividi questa iniziativa è importante.
Per essere aggiornato manda una mail a rispettopertuttiglianimali@gmail.com o un messaggio al 3801531588 per essere inserito nei nostri canali.
La strada è lunga ma insieme possiamo farcela. Non abbandonarci. Se vuoi fai una donazione a RISPETTO PER TUTTI GLI ANIMALI - IT24K0200801054000104481846

",400004,500025,ART. 19 TER DISPOSIZIONI DI COORDINAMENTO E TRANSITORIE CODICE PENALE (LEGGI SPECIALI IN MATERIA DI ANIMALI),ALLEVAMENTI INTENSIVI ,false,106876,www.rispettoanimali.it,,,500000,1999-12-31,2021-08-01,AMBIENTE,14,AMBIENTE,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2024-10-28
0.content.38,0,2024-07-26,2024-10-26,9999-12-31,2024-06-26,2024-07-26,2024-07-26,2024-07-26T17:12:33,2024-10-28,"Il nostro divertimento, curiosità e piacere non può valere la sofferenza o la morte di un altro essere vivente.  Basta circhi e delfinari dove l’uso, l’addestramento, la detenzione di animali selvatici è a tutti gli effetti una crudeltà che può diventare anche un grande rischio per la sicurezza di addestratori e spettatori. Tutti abbiamo presenti lo sguardo assente e i comportamenti anomali degli animali detenuti a vita negli zoo, fuori dal loro habitat naturale, costretti a limitare le loro necessità etologiche solo per soddisfare la curiosità degli esseri che li hanno imprigionati. Allo stesso modo i gravi incidenti che mettono a repentaglio vite sia animali che umane e l’innaturalità di alcune pratiche rendono anche le rievocazioni storiche un terreno di maltrattamento.

","Rendere illegale l’utilizzo degli animali in circhi, zoo, manifestazioni storiche
Condividi questa iniziativa è importante.

Per essere aggiornato manda una mail a rispettopertuttiglianimali@gmail.com o un messaggio al 3801531588 per essere inserito nei nostri canali.


La strada è lunga ma insieme possiamo farcela. Non abbandonarci. Se vuoi fai una donazione a RISPETTO PER TUTTI GLI ANIMALI - IT24K0200801054000104481846",400007,500032,ART. 19 TER DISPOSIZIONI DI COORDINAMENTO E TRANSITORIE CODICE PENALE (LEGGI SPECIALI IN MATERIA DI ANIMALI),"MANIFESTAZIONI STORICHE CON UTILIZZO DI ANIMALI, CIRCHI CON USO DI ANIMALI E GIARDINI ZOOLOGICI",false,48504,www.rispettoanimali.it,,,500000,1999-12-31,2021-08-01,AMBIENTE,14,AMBIENTE,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2024-10-28
0.content.39,0,2024-07-26,2024-10-26,9999-12-31,2024-06-26,2024-07-26,2024-07-26,2024-07-26T17:04:39,2024-10-28,Vietare l'ingresso nei fondi privati da parte dei cacciatori; attualmente la legge prevede l'ingresso nei fondi privati da parte dei cacciatori anche senza l'autorizzazione del legittimo proprietario. ,"Vietare su tutto il territorio nazionale la caccia nei fondi privati 
senza necessità della presenza di una recinzione che delimiti la stessa
Condividi questa iniziativa è importante.

Per essere aggiornato manda una mail a rispettopertuttiglianimali@gmail.com o un messaggio al 3801531588 per essere inserito nei nostri canali.


La strada è lunga ma insieme possiamo farcela. Non abbandonarci. Se vuoi fai una donazione a RISPETTO PER TUTTI GLI ANIMALI - IT24K0200801054000104481846",400005,500030,"ABROGAZIONE DELL’ARART. 842 DEL CODICE CIVILE, APPROVATO CON R.D. DEL 16 MARZO 1942 N. 262, PRIMO E SECONDO COMMA",ART. 842 - FONDI PRIVATI ,false,23549,www.rispettoanimali.it,,,500000,1999-12-31,2021-08-01,AMBIENTE,14,AMBIENTE,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,,,,,,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2024-10-28
0.content.40,0,2024-07-26,2024-10-26,9999-12-31,2024-06-26,2024-07-26,2024-07-26,2024-07-26T15:02:36,2024-10-28,"Anche nel 2024 l'Associazione Rispetto per tutti gli animali e l'Associazione Irriducibili Liberazione Animale restano al fianco dell'ambiente e degli animali con tantissimi progetti importantissimi per la salvaguardia del territorio naturalistico italiano. 
Ci batteremo con questo importante referendum per rendere illegale la crudele e inquinante pratica della caccia, ormai obsoleta, non più significativa per l'esistenza dell'essere umano. ","Rendere illegale la caccia in Italia
una pratica crudele, dolorosa e oggi inutile che minaccia la fauna selvatica, causa inquinamento ambientale, disturbo agli habitat e pericolosi incidenti.
Condividi questa iniziativa è importante.
Per essere aggiornato manda una mail a rispettopertuttiglianimali@gmail.com o un messaggio al 3801531588 per essere inserito nei nostri canali.
La strada è lunga ma insieme possiamo farcela. Non abbandonarci. Se vuoi fai una donazione a RISPETTO PER TUTTI GLI ANIMALI APS - IT24K0200801054000104481846 -",400006,500026,ART. 19 TER DISPOSIZIONI DI COORDINAMENTO E TRANSITORIE CODICE PENALE (LEGGI SPECIALI IN MATERIA DI ANIMALI),CACCIA ,false,59591,www.rispettoanimali.it,,,500000,1999-12-31,2021-08-01,AMBIENTE,14,AMBIENTE,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2024-10-28
0.content.41,0,2024-08-01,2024-12-17,9999-12-31,2024-05-02,2024-08-01,2024-08-01,2024-08-01T15:24:34,2024-12-17,"3 milioni e mezzo di persone in Italia lavorano con un minimo contrattuale inferiore a 9 euro lordi all’ora. In tutti i paesi dove esiste il salario minimo legale ha avuto un ruolo cruciale nel difendere i salari dall’inflazione. Ha avuto anche l’effetto di ridurre il gap di genere, per colpa del quale le donne ricevono salari più bassi rispetto agli uomini.

L’assenza di un salario minimo non solo espone i lavoratori a salari ingiustamente bassi ma contribuisce anche a un fenomeno di “contrattazione malata”, dove le condizioni di lavoro e i salari vengono negoziati in modo inefficace e spesso a svantaggio dei lavoratori stessi. Di conseguenza, la disparità salariale persiste e si aggrava, rendendo urgente un intervento legislativo.

Per questo un’ampia coalizione di partiti di opposizione (Alleanza Verdi e Sinistra, MoviMento 5 Stelle, Partito Democratico) propone un modello di salario minimo che non vada a danneggiare l’importanza della contrattazione collettiva sana: un sistema misto, cioè, che impone che ai lavoratori e alle lavoratrici di ciascun settore sia riconosciuto il trattamento economico complessivo previsto dal contratto collettivo firmato dalle associazioni sindacali e datoriali comparativamente più rappresentative, ma che richiede anche che in ogni caso il trattamento economico minimo non possa essere inferiore ai 9 euro all’ora.","La proposta di legge mira a garantire una retribuzione dignitosa, estendendo a tutti i lavoratori e tutte le lavoratrici, in ciascun settore, il trattamento economico complessivo del contratto siglato dalle associazioni maggiormente rappresentative, e stabilendo comunque una base di salario minimo contrattuale non inferiore ai 9 euro all'ora.",400028,600003,Disposizioni per l'istituzione del salario minimo,Salario minimo subito,false,70336,https://firme.salariominimosubito.it,,,50000,1999-12-31,2021-08-01,OCCUPAZIONE E LAVORO,12,OCCUPAZIONE E LAVORO,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Legge di iniziativa popolare (art. 71 Costituzione),4,Legge di iniziativa popolare (art. 71 Costituzione),2024-12-17
0.content.42,0,2024-10-23,2025-01-13,9999-12-31,2024-10-18,2024-10-23,2024-10-23,2024-10-23T17:39:17,2025-01-13,"Si propone un rapido riassetto normativo che consenta in Italia la costruzione e l'esercizio di centrali nucleari, così che il futuro mix di generazione elettrica persegua gli obiettivi di neutralità climatica beneficiando delle caratteristiche di continuità di servizio, bassissimo livello di emissioni nel ciclo di vita, modestissimo consumo di suolo e ridotto impiego di materiali dell'energia elettronucleare, risultando perciò più sostenibile e meno costoso di una soluzione che utilizzi solo fonti rinnovabili. 
Si propone perciò l'autorizzazione di centrali nucleari della più avanzata tecnologia commercialmente disponibile, cioè la terza generazione a fissione, che presenta le più basse emissioni di CO2 e i più elevati standard di sicurezza tra tutte le tecnologie elettriche, e in futuro di quelle attualmente in fase di sviluppo, quando ne sarà assicurata la disponibilità commerciale. Si propone inoltre che venga costituita un'Autorità indipendente di sicurezza nucleare; che vengano definiti i parametri di idoneità dei siti; che si individuino i benefici diretti a cittadini e imprese nel territorio circostante il sito; che siano riconosciute in Italia le approvazioni tecniche già concesse nei Paesi Ocse e approvate dai regolatori europei; che si individuino strumenti a supporto degli investimenti, inclusa la remunerazione dell'energia generata con contratti alle differenze a due vie; che venga rapidamente avviata una campagna di informazione pubblica sull'energia nucleare.","Si propone il ritorno del nucleare, tecnologia pulita, continua, sicura e competitiva, nel mix di produzione elettrica nazionale, così da perseguire gli obiettivi di neutralità climatica e di sicurezza energetica in modo più sostenibile. Si prevede la costruzione di centrali nucleari della più avanzata tecnologia disponibile, cioè la terza generazione a fissione, che presenta il più basso livello di emissioni di CO2 e i più elevati standard di sicurezza tra tutte le tecnologie elettriche e consente la riduzione dell'impatto sul territorio e dei costi di un sistema elettrico decarbonizzato.",1000001,1500004,IL NUCLEARE NEL MIX ELETTRICO NAZIONALE ORA,IL NUCLEARE NEL MIX ELETTRICO NAZIONALE ORA,false,72840,,,,50000,1999-12-31,2021-08-01,ENERGIA,18,ENERGIA,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Legge di iniziativa popolare (art. 71 Costituzione),4,Legge di iniziativa popolare (art. 71 Costituzione),2025-01-13
0.content.43,0,2024-10-22,2025-01-22,9999-12-31,2024-10-11,2024-10-22,2024-10-21,2024-10-21T00:40:06,2024-10-22,"Per progredire la ricerca scientifica non necessità più di cavie da laboratorio vive. L’uso di animali vivi, senzienti e coscienti è una scelta deliberata delle case farmaceutiche che preferiscono torturare milioni di esseri viventi invece di investire sulle sicure modalità alternative oggi a disposizione. Ciò che subiscono gli animali nei laboratori non è descrivibile, dal più piccolo topolino, insetto, pesce al più grande mammifero, le atrocità subite non sono perdonabili né giustificabili. Solo per citare alcune pratiche tutte svolte senza anestesia: vivisezione, asportazione di alcune parti e organi, iniezioni di sostanze acide, tossiche, irritanti in varie parti e organi, inalazioni di gas tossici, ustioni chimiche-termiche-radiazioni, annegamento, esposizione a radiazioni-suoni-ultrasuoni-onde elettromagnetiche-eletttricità, sfondamento dei timpani, accecamento e molto altro. Firmando si renderebbe illegale la sperimentazione animale in Italia. Per info contattare il 3801531588 whatsapp. oppure scrivi a rispettopertuttiglianimali@gmail.com 
",La sperimentazione animale è una pratica non necessaria visto il progredire della ricerca scientifica. ,900005,1500002,ART. 19 TER DISPOSIZIONI DI COORDINAMENTO E TRANSITORIE CODICE PENALE (LEGGI SPECIALI IN MATERIA DI ANIMALI),SPERIMENTAZIONE ANIMALE ,false,6922,www.rispettoanimali.it,,,500000,1999-12-31,2021-08-01,AMBIENTE,14,AMBIENTE,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2025-02-17
0.content.44,0,2024-10-22,2025-01-22,9999-12-31,2024-10-11,2024-10-22,2024-10-21,2024-10-21T15:30:13,2024-10-22,"Siamo fra le pochissime Nazioni Europee che autorizzano sul territorio italiano i circhi che utilizzano animali. Animali che vengono prelevati dal proprio territorio portati in un territorio non adatto a loro, maltrattati per eseguire delle acrobazie per far sorridere il pubblico, tenuti segregati in gabbie e a volte sedati perchè stiano tranquilli. Ma secondo voi è normale che un animale esotico debba essere portato via da un territorio dove viveva libero di correre, di cacciare per essere rinchiuso in gabbie solo per il  divertimento degli esseri umani? Firmando si potrà rendere illegale l'utilizzo degli animali nei circhi.
Per info contattare il 3801531588 oppure scrivi a rispettopertuttiglianimali@gmail.com. ",No ai circhi con utilizzo di animali ,900004,1500003,ART. 19 TER DISPOSIZIONI DI COORDINAMENTO E TRANSITORIE CODICE PENALE (LEGGI SPECIALI IN MATERIA DI ANIMALI),NO CIRCHI CON UTILIZZO DI ANIMALI  ,false,8318,www.rispettoanimali.it,,,500000,1999-12-31,2021-08-01,AMBIENTE,14,AMBIENTE,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2025-02-17
0.content.45,0,2024-08-21,2025-02-15,9999-12-31,2023-12-01,2024-08-21,2024-08-21,2024-08-21T21:23:24,2025-02-15,"Si considera non più procrastinabile l’introduzione dell’insegnamento scolastico  della disciplina di educazione sentimentale in tutte le scuole del territorio italiano che favorisca la sana crescita delle studentesse e degli studenti all’interno della società, della famiglia, delle relazioni interpersonali di ogni genere e del mondo del lavoro. Che sia loro insegnato ad affrontare i momenti difficili, a gestire la rabbia nelle situazioni negative che inesorabilmente la vita presenta e che dia loro il supporto emotivo necessario per affrontare, senza il ricorso alla violenza sugli altri o su sé stessi, tutte le situazioni non piacevoli. In Danimarca, Finlandia e Francia già vengono impartite lezioni di empatia. 
La Danimarca ha introdotto in tutte le scuole la Klassens tid ovvero ora della classe, prevista dal curriculo nazionale già dal 1991 e mira a migliorare le relazioni all’interno della classe a fornire agli studenti (fin dalla più tenera età) gli strumenti relazionali che permettono di esprimere le proprie emozioni, comprendere l’altro, sentirsi accolti a scuola.
Alla luce di tutto ciò e vista la cultura della sopraffazione e della violenza a discapito delle donne, in particolare, e comunque dei soggetti più deboli della società, si presenta la seguente PROPOSTA DI LEGGE AD INIZIATIVA POPOLARE per l'Istituzione e l'introduzione dell'insegnamento dell'educazione sentimentale in tutte le scuole.


","I numeri dell’OMS dicono che nel mondo almeno una donna su tre ha subito una violenza nella sua vita, ovvero un miliardo di donne, ma  le donne subiscono continuamente molestie o violenze e quei numeri dovrebbero essere aggiornati. La legge mira a introdurre l’ora di empatia nelle scuole, nella quale le studentesse e gli studenti si siedono in cerchio e parlano delle proprie emozioni e imparano a gestirle, quelle belle, quelle brutte, quelle strane, perché quando si è piccoli o non si è grandi, le cose non conosciute sono strane ed è difficile capire cosa fare.",600000,900003,"Introduzione dell’insegnamento scolastico dell’EDUCAZIONE SENTIMENTALE in tutte le scuole di ogni ordine grado, statali, private e paritarie","Introduzione dell'insegnamento scolastico dell'educazione sentimentale in tutte le scuole di ogni ordine e grado, statali, private e paritarie",false,54831,,,,50000,1999-12-31,2021-08-01,ISTRUZIONE E COMUNICAZIONE,9,ISTRUZIONE E COMUNICAZIONE,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,,,,,,9999-12-31,2021-08-01,Legge di iniziativa popolare (art. 71 Costituzione),4,Legge di iniziativa popolare (art. 71 Costituzione),2025-02-15
0.content.46,0,2024-07-26,2025-02-19,9999-12-31,2024-05-24,2024-07-26,2024-07-25,2024-07-25T19:53:59,2025-02-19,"Questa proposta di legge d’iniziativa popolare (LIP) nasce in concomitanza con l’iniziativa
referendaria per la parziale abrogazione delle parti più chiaramente incostituzionali o
irragionevoli del Rosatellum, avendo purtroppo constatato che per via referendaria
l’introduzione di un meccanismo preferenziale si è rivelata impossibile.
Da qui l’idea di affiancare all’iniziativa referendaria anche quella di una legge d’iniziativa
popolare da sottoporre al Parlamento, nella speranza di indurlo a legiferare per consentire agli
elettori la possibilità di scegliere da chi essere rappresentati, sia pure nella sola quota
proporzionale, cosa che da oltre trent’anni è stata negata dalle leggi elettorali che si sono
succedute nel tempo.
Speriamo così di avviare una complessiva azione politica finalizzata all’integrale ripristino
della sovranità popolare, attraverso la restituzione al popolo dei diritti costituzionali che la
partitocrazia italiana della c. d. seconda Repubblica ha fino ad oggi negato.",Legge d'iniziativa popolare per introdurre la preferenza nei collegi plurinominali di Camera e Senato.,400027,500013,Legge d'iniziativa popolare per introdurre la preferenza nei collegi plurinominali di Camera e Senato. ,"«Modifiche al testo unico di  cui  al  D.P.R.  30  marzo  1957,
n. 361, e al testo unico di cui al d.lgs. 20 dicembre  1993,  n. 533,
in materia di elezione della camera dei deputati e del  senato  della
repubblica.». ",false,7885,https://www.iovoglioscegliere.it/,,,50000,9999-12-31,2021-08-01,VITA POLITICA,1,VITA POLITICA,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Legge di iniziativa popolare (art. 71 Costituzione),4,Legge di iniziativa popolare (art. 71 Costituzione),2025-02-19
0.content.47,0,2025-02-03,2025-03-17,9999-12-31,2024-10-11,2025-02-03,2025-02-03,2025-02-03T16:54:25,2025-03-17,"Gli animali di qualsiasi genere devono viveri liberi nel proprio territorio e non portati in giardini zoologici in luoghi non adatti alla loro natura, per essere esposti ai turisti.
In alcuni luoghi danno la possibilità, dietro compenso, di fare delle fotografie insieme ad una specie o l'altra, si vedono chiaramente questi poveri animali inermi, sicuramente sedati per l'incolumità delle persone.
Per qualsiasi informazione contattare il 3801531588.",Gli animali di qualsiasi genere devono vivere liberi nel proprio territorio e non portati in giardini zoologici in luoghi non adatti alla loro natura.,900007,2200000,ART. 19 TER DISPOSIZIONI DI COORDINAMENTO E TRANSITORIE CODICE PENALE (LEGGI SPECIALI IN MATERIA DI ANIMALI),UTILIZZO DI ANIMALI NEI GIARDINI ZOOLOGICI,false,374,www.rispettoanimali.it,,,500000,1999-12-31,2021-08-01,AMBIENTE,14,AMBIENTE,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2025-03-17
0.content.48,0,2025-02-03,2025-03-17,9999-12-31,2024-10-11,2025-02-03,2025-02-03,2025-02-03T17:09:44,2025-03-17,"Siamo nel 2025 e si stanno ancora utilizzando gli animali nelle  manifestazioni storiche, vedi il Palio di Siena e tantissime altre sagre con utilizzo di animali, lumache, rane, e tanti altri.
La maggior parte delle volte purtroppo questi animali finisco per essere uccisi per l'ignoranza popolare e per il divertimento di persone che non hanno ancora capito che gli animali sono esseri senzienti.
Per informazioni contattare il 3801531588.","Siamo nel 2025 e si stanno ancora utilizzando gli animali nelle manifestazioni storiche, a che cosa servono?
Per informazioni contattare il 3801531588",900006,2200001,ART. 19 TER DISPOSIZIONI DI COORDINAMENTO E TRANSITORIE CODICE PENALE (LEGGI SPECIALI IN MATERIA DI ANIMALI),UTILIZZO DI ANIMALI NELLE MANIFESTAZIONI STORICHE,false,302,www.rispettoanimali.it,,,500000,1999-12-31,2021-08-01,AMBIENTE,14,AMBIENTE,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Referendum  abrogativo (art. 75 Costituzione) ,1,Referendum  abrogativo (art. 75 Costituzione),2025-03-17
0.content.49,0,2024-09-18,2025-04-16,9999-12-31,2024-04-23,2024-09-18,2024-09-18,2024-09-18T13:55:28,2025-04-16,"Siamo in pieno genocidio cuturale! Altri davanti a questa presa di coscienza si sarebbero arresi,  ma NOI NO! E’ da questa premessa che è nata l’idea di presentare una proposta di legge per eliminare 500 MILIARDI DI SPRECHI E MALAPOLITICA. In altre parole ci piacerebbe molto avviare tra gli italiani tutti, politici e non, un nuovo percorso culturale, dove al centro ci sia la volontà di rendere il nostro un Paese felice, forte e solido. Tutto questo farebbe stare bene tutti e non dovremmo più privarci dei nostri giovani che se ne vanno e delle nostre finanze che si affievoliscono.",PROGETTO DI LEGGE DI INIZIATIVA POPOLARE PER ELIMINARE 500 MILIARDI DI SPRECHI E MALAPOLITICA,400030,1200000,ELIMINAZIONE DI 500 MILIARDI DI SPRECHI E MALAPOLITICA ,ELIMINAZIONE DI 500 MILIARDI DI SPRECHI E MALAPOLITICA ,false,4566,www.stiamouniti.com,,,50000,9999-12-31,2021-08-01,VITA POLITICA,1,VITA POLITICA,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Legge di iniziativa popolare (art. 71 Costituzione),4,Legge di iniziativa popolare (art. 71 Costituzione),2025-04-16
0.content.50,0,2024-08-20,2025-05-17,9999-12-31,2024-06-28,2024-08-20,2024-08-20,2024-08-20T10:45:24,2025-05-17,"La ratio legis è quella di un ripristino delle Leggi superiori e delle fondamentali libertà individuali e diritti acquisiti ed inviolabili come la salute, la libertà di movimento e di libera espressione, la libera scelta
terapeutica, l’istruzione, la coltivazione della propria terra e l’utilizzo di spazi pubblici che restino tali e non svenduti a privati ecc… Inoltre sancisce il ripristino dei Diritti costituzionali come le iniziative di I. P. senza quorum, in nome del popolo italiano, propenso a ripristinare un sistema di decisioni democratiche da parte del popolo che ora è allo stremo, oltremodo vessato e depauperato ed ammalato per decisioni impopolari calate a pioggia da governi sovranazionali senza giurisdizione e governi italiani illegittimi.

La presente proposta di legge in caso di integrale accettazione da parte del Parlamento è dunque da considerarsi come un tentativo di ripristino della pace sociale e di una possibile mediazione tra le istituzioni e milioni di cittadini immensamente danneggiati da questo governo e da provvedimenti anticostituzionali 2020-2024.

Nel caso di Approvazione gli eventuali fondi per la copertura di questo progetto vengano stornati ed eventualmente integrati dal capitolo di spesa del Recovery Fund e del PNRR. Agli oneri derivanti dall’attuazione della presente legge si provvederà attraverso l’istituzione di un apposito fondo presso il Ministero dell’economia e delle finanze.","Il Disegno di legge «Liberazione dagli Organi sovranazionali, Ripristino dei Diritti umani e civili del Popolo italiano» nasce dalla volontà di riportare il popolo italiano ad una sovranità decisionale nel rispetto dei diritti umani naturali e dei diritti civili acquisiti e sanciti dalla Costituzione italiana come ad esempio la libertà di espressione, della scelta dei propri rappresentanti, il conio della moneta nazionale e del popolo sovrano.",400020,900002,"Liberazione dagli Organi sovranazionali, Ripristino dei Diritti umani e civili del Popolo italiano",Legge di Liberazione,false,2475,https://stopemergenza.it/legge-di-liberazione,,,50000,9999-12-31,2021-08-01,VITA POLITICA,1,VITA POLITICA,9999-12-31,2021-08-01,CHIUSA,3,CHIUSA,9999-12-31,2021-09-22,VERIFICATO,1,VERIFICATO,9999-12-31,2021-08-01,Legge di iniziativa popolare (art. 71 Costituzione),4,Legge di iniziativa popolare (art. 71 Costituzione),2025-05-17
